Gene	CNA	Freq	chromosome	start	end	strand	Cancer_type
ECT2	AMP	23.4	3	172750682.00	172821474.00	77	Serous_Ovarian_Cancer
ECT2	AMP	7.1	3	172750682.00	172821474.00	77	Uterine_Corpus_Endometrial_Carcinoma
ECT2L	HOMDEL	6.3	6	138795911.00	138904070.00	77	Diffuse_Large B-Cell_Lymphoma
ECT2L	HOMDEL	7.5	6	138795911.00	138904070.00	77	Uveal Melanoma
EDARADD	AMP	9.4	1	236348257.00	236502915.00	77	Breast_Invasive_Ductal_Carcinoma
EDARADD	AMP	6.5	1	236348257.00	236502915.00	77	Liver_Hepatocellular_Carcinoma
EDEM2	AMP	7.9	20	35115364.00	35147336.00	3	Colorectal_Adenocarcinoma
EDEM3	AMP	6	1	184690237.00	184754907.00	3	Breast_Invasive_Ductal_Carcinoma
EDEM3	AMP	8.3	1	184690237.00	184754907.00	3	Cholangiocarcinoma
EDEM3	AMP	7.9	1	184690237.00	184754907.00	3	Liver_Hepatocellular_Carcinoma
EDN1	AMP	6.5	6	12290361.00	12297194.00	77	Serous_Ovarian_Cancer
EDN2	AMP	7.9	1	41478775.00	41484683.00	3	Serous_Ovarian_Cancer
EDN3	AMP	7.3	20	59300443.00	59325992.00	77	Colorectal_Adenocarcinoma
EED	AMP	6.1	11	86201212.00	86278813.00	77	Serous_Ovarian_Cancer
EEF1A2	AMP	7.1	20	63488013.00	63499239.00	3	Colorectal_Adenocarcinoma
EEF1A2	AMP	7	20	63488013.00	63499239.00	3	Serous_Ovarian_Cancer
EEF1AKMT3	AMP	6.7	12	57771492.00	57782541.00	77	Adrenocortical_Carcinoma
EEF1AKMT3	AMP	13.7	12	57771492.00	57782541.00	77	Glioblastoma_Multiforme
EEF1AKMT3	AMP	16.6	12	57771492.00	57782541.00	77	Sarcoma
EEF1D	AMP	9.3	8	143579697.00	143599541.00	3	Esophageal_Adenocarcinoma
EEF1D	AMP	9.8	8	143579697.00	143599541.00	3	Liver_Hepatocellular_Carcinoma
EEF1D	AMP	27.3	8	143579697.00	143599541.00	3	Serous_Ovarian_Cancer
EEF1E1	AMP	6.8	6	8073360.00	8102559.00	3	Serous_Ovarian_Cancer
EEF1E1-BLOC1S5	AMP	6.8	6	8015726.00	8102530.00	3	Serous_Ovarian_Cancer
EEFSEC	AMP	6.1	3	128153481.00	128408646.00	77	Cervical_Squamous_Cell_Carcinoma
EFCAB10	AMP	6	7	105565120.00	105600875.00	3	Esophageal_Adenocarcinoma
EFCAB12	AMP	6.1	3	129401321.00	129428651.00	3	Cervical_Squamous_Cell_Carcinoma
EFCAB2	AMP	9.2	1	244969682.00	245127164.00	77	Breast_Invasive_Ductal_Carcinoma
EFCAB2	HOMDEL	6.3	1	244969682.00	245127164.00	77	Diffuse_Large B-Cell_Lymphoma
EFCAB2	AMP	6.8	1	244969682.00	245127164.00	77	Liver_Hepatocellular_Carcinoma
EFCAB3	AMP	7.4	17	62343941.00	62416480.00	77	Breast_Invasive_Ductal_Carcinoma
EFCAB9	AMP	6.9	5	172194172.00	172203454.00	77	Renal_Clear_Cell_Carcinoma
EFNA1	AMP	13.9	1	155127876.00	155134899.00	77	Cholangiocarcinoma
EFNA1	AMP	12	1	155127876.00	155134899.00	77	Liver_Hepatocellular_Carcinoma
EFNA1	AMP	9.4	1	155127876.00	155134899.00	77	Lung
EFNA3	AMP	9.4	1	155078837.00	155087538.00	77	Breast_Invasive_Ductal_Carcinoma
EFNA3	AMP	13.9	1	155078837.00	155087538.00	77	Cholangiocarcinoma
EFNA3	AMP	12.3	1	155078837.00	155087538.00	77	Liver_Hepatocellular_Carcinoma
EFNA4	AMP	13.9	1	155063737.00	155069553.00	77	Cholangiocarcinoma
EFNA4	AMP	12	1	155063737.00	155069553.00	77	Liver_Hepatocellular_Carcinoma
EFNA4	AMP	9.6	1	155063737.00	155069553.00	77	Lung
EFNB3	HOMDEL	7.1	17	7705202.00	7711372.00	77	Sarcoma
EFR3A	AMP	11.5	8	131904093.00	132013642.00	77	Esophageal_Adenocarcinoma
EFR3A	AMP	10.4	8	131904093.00	132013642.00	77	Liver_Hepatocellular_Carcinoma
EFR3A	AMP	29.5	8	131904093.00	132013642.00	77	Serous_Ovarian_Cancer
EGFEM1P	AMP	15	3	168249522.00	168830599.00	77	Cervical_Squamous_Cell_Carcinoma
EGFEM1P	AMP	19.2	3	168249522.00	168830599.00	77	Esophageal_Adenocarcinoma
EGFEM1P	AMP	25.5	3	168249522.00	168830599.00	77	Serous_Ovarian_Cancer
EGFEM1P	AMP	9.8	3	168249522.00	168830599.00	77	Uterine_Corpus_Endometrial_Carcinoma
EGFL8	HOMDEL	6.3	6	32164595.00	32168281.00	77	Diffuse_Large B-Cell_Lymphoma
EGFLAM	AMP	8.2	5	38258409.00	38465480.00	77	Esophageal_Adenocarcinoma
EGFLAM	AMP	8.2	5	38258409.00	38465480.00	77	Lung
EGFLAM-AS2	AMP	8.2	5	38399814.00	38403471.00	3	Esophageal_Adenocarcinoma
EGFLAM-AS2	AMP	8.2	5	38399814.00	38403471.00	3	Lung
EGFLAM-AS4	AMP	8.2	5	38282264.00	38290986.00	3	Esophageal_Adenocarcinoma
EGFLAM-AS4	AMP	8.2	5	38282264.00	38290986.00	3	Lung
EGFR	AMP	7.6	7	55019017.00	55211628.00	77	Brain_Lower_Grade_Glioma
EGFR	AMP	12.1	7	55019017.00	55211628.00	77	Esophageal_Adenocarcinoma
EGFR	AMP	44.3	7	55019017.00	55211628.00	77	Glioblastoma_Multiforme
EGFR-AS1	AMP	7.4	7	55179750.00	55188977.00	3	Brain_Lower_Grade_Glioma
EGFR-AS1	AMP	12.1	7	55179750.00	55188977.00	3	Esophageal_Adenocarcinoma
EGFR-AS1	AMP	44.3	7	55179750.00	55188977.00	3	Glioblastoma_Multiforme
EGLN1	AMP	9	1	231363751.00	231422287.00	3	Breast_Invasive_Ductal_Carcinoma
EGLN1	AMP	6.3	1	231363751.00	231422287.00	3	Liver_Hepatocellular_Carcinoma
EGLN3	AMP	8.4	14	33924227.00	34462774.00	3	Lung
EGR3	HOMDEL	6.5	8	22687659.00	22693480.00	3	Liver_Hepatocellular_Carcinoma
EGR3	HOMDEL	8.2	8	22687659.00	22693480.00	3	Prostate_Adenocarcinoma
EHBP1	AMP	12.5	2	62673851.00	63046487.00	77	Diffuse_Large B-Cell_Lymphoma
EHBP1-AS1	AMP	10.4	2	62957326.00	63048640.00	3	Diffuse_Large B-Cell_Lymphoma
EHF	AMP	6.6	11	34621093.00	34663288.00	77	Esophageal_Adenocarcinoma
EHHADH	AMP	13.7	3	185190624.00	185281990.00	3	Cervical_Squamous_Cell_Carcinoma
EHHADH	AMP	14.8	3	185190624.00	185281990.00	3	Esophageal_Adenocarcinoma
EHHADH	AMP	18.2	3	185190624.00	185281990.00	3	Serous_Ovarian_Cancer
EHHADH-AS1	AMP	13.7	3	185162871.00	185191955.00	77	Cervical_Squamous_Cell_Carcinoma
EHHADH-AS1	AMP	14.8	3	185162871.00	185191955.00	77	Esophageal_Adenocarcinoma
EHHADH-AS1	AMP	18.4	3	185162871.00	185191955.00	77	Serous_Ovarian_Cancer
EHMT2	HOMDEL	6.3	6	31879759.00	31897698.00	3	Diffuse_Large B-Cell_Lymphoma
EI24	HOMDEL	8.7	11	125569280.00	125584684.00	77	Testicular_Germ_Cell_Tumors
EID2	AMP	9.1	19	39538707.00	39540161.00	3	Serous_Ovarian_Cancer
EID2B	AMP	9.1	19	39530987.00	39532852.00	3	Serous_Ovarian_Cancer
EIF1	AMP	8.8	17	41688885.00	41692668.00	77	Esophageal_Adenocarcinoma
EIF1	AMP	6.8	17	41688885.00	41692668.00	77	Stomach_Adenocarcinoma
EIF2A	AMP	8.2	3	150546678.00	150586016.00	77	Cervical_Squamous_Cell_Carcinoma
EIF2A	AMP	11.5	3	150546678.00	150586016.00	77	Esophageal_Adenocarcinoma
EIF2A	AMP	8.9	3	150546678.00	150586016.00	77	Head_and_Neck_Squamous
EIF2B5	AMP	14	3	184135038.00	184146127.00	77	Cervical_Squamous_Cell_Carcinoma
EIF2B5	AMP	15.4	3	184135038.00	184146127.00	77	Esophageal_Adenocarcinoma
EIF2B5	AMP	18.2	3	184135038.00	184146127.00	77	Serous_Ovarian_Cancer
EIF2B5	AMP	6.3	3	184135038.00	184146127.00	77	Uterine_Corpus_Endometrial_Carcinoma
EIF2D	AMP	7.7	1	206571292.00	206612465.00	3	Breast_Invasive_Ductal_Carcinoma
EIF2D	AMP	6.8	1	206571292.00	206612465.00	3	Liver_Hepatocellular_Carcinoma
EIF2S2	AMP	8.4	20	34088309.00	34112243.00	3	Colorectal_Adenocarcinoma
EIF3E	AMP	7.7	8	108162787.00	108443496.00	3	Esophageal_Adenocarcinoma
EIF3E	AMP	9	8	108162787.00	108443496.00	3	Liver_Hepatocellular_Carcinoma
EIF3E	AMP	15.7	8	108162787.00	108443496.00	3	Serous_Ovarian_Cancer
EIF3G	AMP	7.2	19	10115014.00	10119918.00	3	Serous_Ovarian_Cancer
EIF3H	AMP	9.9	8	116642130.00	116766925.00	3	Esophageal_Adenocarcinoma
EIF3H	AMP	10.6	8	116642130.00	116766925.00	3	Liver_Hepatocellular_Carcinoma
EIF3H	AMP	21.5	8	116642130.00	116766925.00	3	Serous_Ovarian_Cancer
EIF3J	HOMDEL	6.3	15	44537125.00	44563029.00	77	Diffuse_Large B-Cell_Lymphoma
EIF3J-DT	HOMDEL	6.3	15	44527257.00	44537046.00	3	Diffuse_Large B-Cell_Lymphoma
EIF3K	AMP	8.7	19	38619082.00	38636955.00	77	Serous_Ovarian_Cancer
EIF4A2	AMP	14	3	186783205.00	186789897.00	77	Cervical_Squamous_Cell_Carcinoma
EIF4A2	AMP	15.4	3	186783205.00	186789897.00	77	Esophageal_Adenocarcinoma
EIF4A2	AMP	16.4	3	186783205.00	186789897.00	77	Serous_Ovarian_Cancer
EIF4E1B	AMP	7.3	5	176630618.00	176646644.00	77	Renal_Clear_Cell_Carcinoma
EIF4EBP1	AMP	8.8	8	38030534.00	38060365.00	77	Bladder_Urothelial_Carcinoma
EIF4EBP1	AMP	11.7	8	38030534.00	38060365.00	77	Breast_Invasive_Ductal_Carcinoma
EIF4EBP1	AMP	6	8	38030534.00	38060365.00	77	Esophageal_Adenocarcinoma
EIF4EBP3	AMP	6.1	5	140547662.00	140549576.00	77	Renal_Clear_Cell_Carcinoma
EIF4G1	AMP	13.7	3	184314495.00	184335358.00	77	Cervical_Squamous_Cell_Carcinoma
EIF4G1	AMP	14.8	3	184314495.00	184335358.00	77	Esophageal_Adenocarcinoma
EIF4G1	AMP	18.4	3	184314495.00	184335358.00	77	Serous_Ovarian_Cancer
EIF4G1	AMP	6.1	3	184314495.00	184335358.00	77	Uterine_Corpus_Endometrial_Carcinoma
EIF5A2	AMP	15.7	3	170888418.00	170908644.00	3	Cervical_Squamous_Cell_Carcinoma
EIF5A2	AMP	19.8	3	170888418.00	170908644.00	3	Esophageal_Adenocarcinoma
EIF5A2	AMP	22.9	3	170888418.00	170908644.00	3	Serous_Ovarian_Cancer
EIF5A2	AMP	6.2	3	170888418.00	170908644.00	3	Stomach_Adenocarcinoma
EIF6	AMP	7.3	20	35278907.00	35284985.00	3	Colorectal_Adenocarcinoma
ELAC1	HOMDEL	6.6	18	50967991.00	50988121.00	77	Esophageal_Adenocarcinoma
ELAC2	AMP	9.1	17	12991612.00	13018065.00	3	Sarcoma
ELAVL2	HOMDEL	9.1	9	23690104.00	23826337.00	3	Bladder_Urothelial_Carcinoma
ELAVL2	HOMDEL	9.3	9	23690104.00	23826337.00	3	Esophageal_Adenocarcinoma
ELAVL2	HOMDEL	19.3	9	23690104.00	23826337.00	3	Glioblastoma_Multiforme
ELAVL2	HOMDEL	7.4	9	23690104.00	23826337.00	3	Skin_Cutaneous_Melanoma
ELAVL3	AMP	7.9	19	11451326.00	11481046.00	3	Serous_Ovarian_Cancer
ELDR	AMP	7.2	7	55235965.00	55255635.00	3	Brain_Lower_Grade_Glioma
ELDR	AMP	12.1	7	55235965.00	55255635.00	3	Esophageal_Adenocarcinoma
ELDR	AMP	39.5	7	55235965.00	55255635.00	3	Glioblastoma_Multiforme
ELF1	HOMDEL	7.8	13	40931924.00	41061440.00	3	Prostate_Adenocarcinoma
ELF3	AMP	6.4	1	202007945.00	202017183.00	77	Breast_Invasive_Ductal_Carcinoma
ELF3	AMP	6.8	1	202007945.00	202017183.00	77	Liver_Hepatocellular_Carcinoma
ELK3	AMP	7.9	12	96194375.00	96269824.00	77	Sarcoma
ELK4	AMP	8.2	1	205597556.00	205632011.00	3	Breast_Invasive_Ductal_Carcinoma
ELK4	AMP	6.5	1	205597556.00	205632011.00	3	Liver_Hepatocellular_Carcinoma
ELL3	HOMDEL	6.3	15	43772605.00	43777315.00	3	Diffuse_Large B-Cell_Lymphoma
ELMO2	AMP	7.1	20	46366050.00	46432985.00	3	Colorectal_Adenocarcinoma
ELOC	AMP	7.1	8	73939169.00	73972307.00	3	Liver_Hepatocellular_Carcinoma
ELOC	AMP	7.8	8	73939169.00	73972307.00	3	Prostate_Adenocarcinoma
ELOF1	AMP	7.7	19	11551147.00	11559230.00	3	Serous_Ovarian_Cancer
ELOVL1	AMP	6.5	1	43363398.00	43368074.00	3	Serous_Ovarian_Cancer
ELOVL2	AMP	8	6	10980759.00	11044305.00	3	Serous_Ovarian_Cancer
ELOVL2-AS1	AMP	8	6	11043482.00	11079154.00	77	Serous_Ovarian_Cancer
ELOVL4	HOMDEL	8.3	6	79914814.00	79947553.00	3	Diffuse_Large B-Cell_Lymphoma
ELP3	HOMDEL	6.3	8	28089673.00	28191156.00	77	Liver_Hepatocellular_Carcinoma
ELP3	HOMDEL	6.3	8	28089673.00	28191156.00	77	Serous_Ovarian_Cancer
ELP6	HOMDEL	6.3	3	47495640.00	47513712.00	3	Diffuse_Large B-Cell_Lymphoma
EMB	AMP	9.9	5	50396192.00	50443248.00	3	Esophageal_Adenocarcinoma
EMB	AMP	6.3	5	50396192.00	50443248.00	3	Lung
EMBP1	AMP	9.1	1	121519103.00	121575702.00	77	Bladder_Urothelial_Carcinoma
EMBP1	AMP	10.1	1	121519103.00	121575702.00	77	Breast_Invasive_Ductal_Carcinoma
EMBP1	AMP	8.3	1	121519103.00	121575702.00	77	Cholangiocarcinoma
EMBP1	AMP	9.8	1	121519103.00	121575702.00	77	Liver_Hepatocellular_Carcinoma
EMC2	AMP	7.7	8	108443601.00	108489196.00	77	Esophageal_Adenocarcinoma
EMC2	AMP	9	8	108443601.00	108489196.00	77	Liver_Hepatocellular_Carcinoma
EMC2	AMP	15.9	8	108443601.00	108489196.00	77	Serous_Ovarian_Cancer
EMC3	AMP	7.8	3	9962682.00	10011202.00	3	Bladder_Urothelial_Carcinoma
EMC3-AS1	AMP	7.8	3	9987904.00	9994331.00	77	Bladder_Urothelial_Carcinoma
EMD	AMP	6.3	24	154379273.00	154381574.00	77	Diffuse_Large B-Cell_Lymphoma
EME1	AMP	6.9	17	50373220.00	50381483.00	77	Breast_Invasive_Ductal_Carcinoma
EMG1	AMP	6	12	6970913.00	6979936.00	77	Testicular_Germ_Cell_Tumors
EMILIN3	AMP	6.9	20	41359962.00	41366818.00	3	Colorectal_Adenocarcinoma
EMSLR	AMP	8.8	7	101308270.00	101314800.00	77	Esophageal_Adenocarcinoma
EMSY	AMP	8	11	76444923.00	76553031.00	77	Serous_Ovarian_Cancer
EN2	AMP	6.8	7	155458129.00	155464831.00	77	Serous_Ovarian_Cancer
ENAH	AMP	7.8	1	225486765.00	225653142.00	3	Breast_Invasive_Ductal_Carcinoma
ENAH	AMP	8.3	1	225486765.00	225653142.00	3	Cholangiocarcinoma
ENAH	AMP	6.5	1	225486765.00	225653142.00	3	Liver_Hepatocellular_Carcinoma
ENO2	AMP	6	12	6913745.00	6923698.00	77	Testicular_Germ_Cell_Tumors
ENOX1	HOMDEL	9	13	43213130.00	43786972.00	3	Prostate_Adenocarcinoma
ENPP1	HOMDEL	6.3	6	131808016.00	131895155.00	77	Diffuse_Large B-Cell_Lymphoma
ENPP1	HOMDEL	7.5	6	131808016.00	131895155.00	77	Uveal Melanoma
ENPP2	AMP	11.5	8	119557086.00	119673453.00	3	Esophageal_Adenocarcinoma
ENPP2	AMP	10.9	8	119557086.00	119673453.00	3	Liver_Hepatocellular_Carcinoma
ENPP2	AMP	22.2	8	119557086.00	119673453.00	3	Serous_Ovarian_Cancer
ENPP2	AMP	7.1	8	119557086.00	119673453.00	3	Stomach_Adenocarcinoma
ENPP3	HOMDEL	6.3	6	131628442.00	131747418.00	77	Diffuse_Large B-Cell_Lymphoma
ENPP3	HOMDEL	7.5	6	131628442.00	131747418.00	77	Uveal Melanoma
ENPP6	HOMDEL	6.3	4	184088706.00	184221230.00	3	Diffuse_Large B-Cell_Lymphoma
ENSA	AMP	10.8	1	150600851.00	150629612.00	3	Bladder_Urothelial_Carcinoma
ENSA	AMP	10.9	1	150600851.00	150629612.00	3	Breast_Invasive_Ductal_Carcinoma
ENSA	AMP	8.3	1	150600851.00	150629612.00	3	Cholangiocarcinoma
ENSA	AMP	11.2	1	150600851.00	150629612.00	3	Liver_Hepatocellular_Carcinoma
ENSA	AMP	6.5	1	150600851.00	150629612.00	3	Uterine_Corpus_Endometrial_Carcinoma
ENTPD4	HOMDEL	6.5	8	23385783.00	23457695.00	3	Liver_Hepatocellular_Carcinoma
ENTPD4	HOMDEL	7.8	8	23385783.00	23457695.00	3	Prostate_Adenocarcinoma
ENTREP3	AMP	19.4	1	155247205.00	155255483.00	3	Cholangiocarcinoma
ENTREP3	AMP	11.4	1	155247205.00	155255483.00	3	Liver_Hepatocellular_Carcinoma
ENTREP3	AMP	9	1	155247205.00	155255483.00	3	Lung
ENY2	AMP	8.2	8	109334324.00	109345954.00	77	Esophageal_Adenocarcinoma
ENY2	AMP	9	8	109334324.00	109345954.00	77	Liver_Hepatocellular_Carcinoma
ENY2	AMP	17.1	8	109334324.00	109345954.00	77	Serous_Ovarian_Cancer
EPB41L1	AMP	8.1	20	36091504.00	36232799.00	77	Colorectal_Adenocarcinoma
EPB41L2	HOMDEL	8.3	6	130839347.00	131063322.00	3	Diffuse_Large B-Cell_Lymphoma
EPB41L2	HOMDEL	7.5	6	130839347.00	131063322.00	3	Uveal Melanoma
EPHA1	AMP	8	7	143390289.00	143408856.00	3	Serous_Ovarian_Cancer
EPHA1-AS1	AMP	8.2	7	143407784.00	143523449.00	77	Serous_Ovarian_Cancer
EPHA10	AMP	7.2	1	37713880.00	37765133.00	3	Serous_Ovarian_Cancer
EPHA7	HOMDEL	8.3	6	93240020.00	93419687.00	3	Diffuse_Large B-Cell_Lymphoma
EPHA7	HOMDEL	9.6	6	93240020.00	93419687.00	3	Prostate_Adenocarcinoma
EPHB1	AMP	7.2	3	134795260.00	135260467.00	77	Cervical_Squamous_Cell_Carcinoma
EPHB1	AMP	6	3	134795260.00	135260467.00	77	Esophageal_Adenocarcinoma
EPHB3	AMP	13.7	3	184561785.00	184582408.00	77	Cervical_Squamous_Cell_Carcinoma
EPHB3	AMP	16.5	3	184561785.00	184582408.00	77	Esophageal_Adenocarcinoma
EPHB3	AMP	18.7	3	184561785.00	184582408.00	77	Serous_Ovarian_Cancer
EPHB4	AMP	8.2	7	100802565.00	100827523.00	3	Esophageal_Adenocarcinoma
EPHB6	AMP	7.7	7	142855061.00	142871094.00	77	Serous_Ovarian_Cancer
EPHX1	AMP	8.2	1	225810124.00	225845563.00	77	Breast_Invasive_Ductal_Carcinoma
EPHX2	HOMDEL	6	8	27490781.00	27545564.00	77	Liver_Hepatocellular_Carcinoma
EPHX2	HOMDEL	7	8	27490781.00	27545564.00	77	Serous_Ovarian_Cancer
EPHX3	AMP	12.1	19	15226919.00	15233435.00	3	Serous_Ovarian_Cancer
EPM2A	HOMDEL	6.3	6	145382535.00	145736023.00	3	Diffuse_Large B-Cell_Lymphoma
EPM2A	HOMDEL	7.5	6	145382535.00	145736023.00	3	Uveal Melanoma
EPM2A-DT	HOMDEL	6.3	6	145799409.00	145887430.00	77	Diffuse_Large B-Cell_Lymphoma
EPM2A-DT	HOMDEL	7.5	6	145799409.00	145887430.00	77	Uveal Melanoma
EPN2	AMP	8.7	17	19215615.00	19336715.00	77	Sarcoma
EPN2-AS1	AMP	8.3	17	19296596.00	19306261.00	3	Sarcoma
EPN3	AMP	6.8	17	50532682.00	50543750.00	77	Breast_Invasive_Ductal_Carcinoma
EPO	AMP	8.8	7	100720468.00	100723700.00	77	Esophageal_Adenocarcinoma
EPOR	AMP	7.5	19	11377207.00	11384342.00	3	Serous_Ovarian_Cancer
EPPIN	AMP	7.8	20	45540626.00	45547752.00	3	Colorectal_Adenocarcinoma
EPPIN-WFDC6	AMP	7.8	20	45534196.00	45547662.00	3	Colorectal_Adenocarcinoma
EPPK1	AMP	9.9	8	143857324.00	143878467.00	3	Esophageal_Adenocarcinoma
EPPK1	AMP	9.5	8	143857324.00	143878467.00	3	Liver_Hepatocellular_Carcinoma
EPPK1	AMP	27.1	8	143857324.00	143878467.00	3	Serous_Ovarian_Cancer
EPRS1	AMP	6.8	1	219968600.00	220046530.00	3	Breast_Invasive_Ductal_Carcinoma
EPS15L1	AMP	9.8	19	16355239.00	16472085.00	3	Serous_Ovarian_Cancer
EPS8	AMP	6	12	15620134.00	15882329.00	3	Testicular_Germ_Cell_Tumors
EPSTI1	HOMDEL	8.6	13	42886388.00	42992271.00	3	Prostate_Adenocarcinoma
EPX	AMP	6.1	17	58192726.00	58205174.00	77	Breast_Invasive_Ductal_Carcinoma
ERBB2	AMP	13.5	17	39687914.00	39730426.00	77	Breast_Invasive_Ductal_Carcinoma
ERBB2	AMP	15.4	17	39687914.00	39730426.00	77	Esophageal_Adenocarcinoma
ERBB2	AMP	13.2	17	39687914.00	39730426.00	77	Stomach_Adenocarcinoma
ERC1	AMP	7.3	12	990509.00	1495933.00	77	Serous_Ovarian_Cancer
ERG	HOMDEL	10	21	38380027.00	38661780.00	3	Prostate_Adenocarcinoma
ERGIC1	AMP	7.5	5	172834251.00	172952792.00	77	Renal_Clear_Cell_Carcinoma
ERGIC3	AMP	7.8	20	35542038.00	35557634.00	77	Colorectal_Adenocarcinoma
ERI1	HOMDEL	7.6	8	9002147.00	9116746.00	77	Liver_Hepatocellular_Carcinoma
ERI1	HOMDEL	6.1	8	9002147.00	9116746.00	77	Serous_Ovarian_Cancer
ERICH1	HOMDEL	7.4	8	614746.00	738106.00	3	Bladder_Urothelial_Carcinoma
ERICH1	HOMDEL	6.3	8	614746.00	738106.00	3	Diffuse_Large B-Cell_Lymphoma
ERICH1	HOMDEL	7.6	8	614746.00	738106.00	3	Liver_Hepatocellular_Carcinoma
ERICH1	HOMDEL	6.3	8	614746.00	738106.00	3	Sarcoma
ERICH1	HOMDEL	9.1	8	614746.00	738106.00	3	Serous_Ovarian_Cancer
ERICH5	AMP	9.3	8	98064522.00	98093610.00	77	Bladder_Urothelial_Carcinoma
ERICH5	AMP	11.2	8	98064522.00	98093610.00	77	Breast_Invasive_Ductal_Carcinoma
ERICH5	AMP	7.4	8	98064522.00	98093610.00	77	Liver_Hepatocellular_Carcinoma
ERICH6	AMP	8.2	3	150659885.00	150703971.00	3	Cervical_Squamous_Cell_Carcinoma
ERICH6	AMP	11	3	150659885.00	150703971.00	3	Esophageal_Adenocarcinoma
ERICH6	AMP	8.9	3	150659885.00	150703971.00	3	Head_and_Neck_Squamous
ERICH6B	HOMDEL	9.6	13	45534522.00	45615739.00	3	Prostate_Adenocarcinoma
ERLIN2	AMP	9.8	8	37736601.00	37758422.00	77	Bladder_Urothelial_Carcinoma
ERLIN2	AMP	12.2	8	37736601.00	37758422.00	77	Breast_Invasive_Ductal_Carcinoma
ERMAP	AMP	6.8	1	42817122.00	42844991.00	77	Serous_Ovarian_Cancer
ERMARD	HOMDEL	6.3	6	169751622.00	169781600.00	77	Uveal Melanoma
ERN1	AMP	7.3	17	64039080.00	64130819.00	3	Breast_Invasive_Ductal_Carcinoma
ERO1B	AMP	9.1	1	236214681.00	236282019.00	3	Breast_Invasive_Ductal_Carcinoma
ERO1B	AMP	6.8	1	236214681.00	236282019.00	3	Liver_Hepatocellular_Carcinoma
ERVFRD-1	AMP	8.2	6	11102489.00	11111725.00	3	Serous_Ovarian_Cancer
ESAM	HOMDEL	7.4	11	124752583.00	124762290.00	3	Testicular_Germ_Cell_Tumors
ESCO1	AMP	7.7	18	21529284.00	21600884.00	3	Esophageal_Adenocarcinoma
ESCO2	HOMDEL	6	8	27771949.00	27812640.00	77	Liver_Hepatocellular_Carcinoma
ESCO2	HOMDEL	7	8	27771949.00	27812640.00	77	Prostate_Adenocarcinoma
ESD	HOMDEL	9.6	13	46771256.00	46797420.00	3	Prostate_Adenocarcinoma
ESPNL	HOMDEL	6.3	2	238100340.00	238133287.00	77	Sarcoma
ESR1	HOMDEL	6.3	6	151656691.00	152129619.00	77	Diffuse_Large B-Cell_Lymphoma
ESR1	HOMDEL	7.5	6	151656691.00	152129619.00	77	Uveal Melanoma
ESRP1	AMP	11.7	8	94641074.00	94707466.00	77	Breast_Invasive_Ductal_Carcinoma
ESRP1	AMP	7.6	8	94641074.00	94707466.00	77	Liver_Hepatocellular_Carcinoma
ESRRG	AMP	7	1	216503246.00	217137755.00	3	Breast_Invasive_Ductal_Carcinoma
ESRRG	AMP	8.3	1	216503246.00	217137755.00	3	Cholangiocarcinoma
ESYT2	AMP	6.5	7	158730995.00	158830253.00	3	Serous_Ovarian_Cancer
ESYT3	AMP	7.2	3	138434586.00	138481686.00	77	Cervical_Squamous_Cell_Carcinoma
ESYT3	AMP	6	3	138434586.00	138481686.00	77	Esophageal_Adenocarcinoma
ETFBKMT	AMP	7.2	12	31647160.00	31673114.00	77	Serous_Ovarian_Cancer
ETFRF1	AMP	7.1	12	25195216.00	25209645.00	77	Esophageal_Adenocarcinoma
ETFRF1	AMP	9.1	12	25195216.00	25209645.00	77	Serous_Ovarian_Cancer
ETFRF1	AMP	8	12	25195216.00	25209645.00	77	Stomach_Adenocarcinoma
ETFRF1	AMP	8.1	12	25195216.00	25209645.00	77	Testicular_Germ_Cell_Tumors
ETNK1	AMP	8.1	12	22625075.00	22690665.00	77	Testicular_Germ_Cell_Tumors
ETNK2	AMP	7.4	1	204131062.00	204152044.00	3	Breast_Invasive_Ductal_Carcinoma
ETNK2	AMP	6.3	1	204131062.00	204152044.00	3	Liver_Hepatocellular_Carcinoma
ETS1	HOMDEL	8.7	11	128458761.00	128587558.00	3	Testicular_Germ_Cell_Tumors
ETS1	HOMDEL	6.3	11	128458761.00	128587558.00	3	Uveal Melanoma
ETS2	HOMDEL	9.4	21	38805183.00	38824955.00	77	Prostate_Adenocarcinoma
ETV2	AMP	8.4	19	35641745.00	35644871.00	77	Serous_Ovarian_Cancer
ETV3	AMP	8.1	1	157121191.00	157138474.00	3	Breast_Invasive_Ductal_Carcinoma
ETV3	AMP	11.1	1	157121191.00	157138474.00	3	Cholangiocarcinoma
ETV3	AMP	10.4	1	157121191.00	157138474.00	3	Liver_Hepatocellular_Carcinoma
ETV3L	AMP	8.1	1	157092043.00	157112412.00	3	Breast_Invasive_Ductal_Carcinoma
ETV3L	AMP	11.1	1	157092043.00	157112412.00	3	Cholangiocarcinoma
ETV3L	AMP	10.4	1	157092043.00	157112412.00	3	Liver_Hepatocellular_Carcinoma
ETV5	AMP	14	3	186046314.00	186110318.00	3	Cervical_Squamous_Cell_Carcinoma
ETV5	AMP	15.4	3	186046314.00	186110318.00	3	Esophageal_Adenocarcinoma
ETV5	AMP	17.3	3	186046314.00	186110318.00	3	Serous_Ovarian_Cancer
